year,plot,block,quad,species,rel.cov,lat.name
2016,CT,2,4,Rub cha,0.0465,Rubus chamaemorus
2016,CT,2,5,Rub cha,0.0484,Rubus chamaemorus
2016,CT,2,6,Rub cha,0.0444,Rubus chamaemorus
2016,CT,2,7,Rub cha,0.0283,Rubus chamaemorus
2016,CT,2,8,Rub cha,0.0417,Rubus chamaemorus
2016,F2,2,1,Rub cha,0.0818,Rubus chamaemorus
2016,F2,2,2,Rub cha,0.0404,Rubus chamaemorus
2016,F2,2,3,Rub cha,0.0299,Rubus chamaemorus
2016,F2,2,4,Rub cha,0.0506,Rubus chamaemorus
2016,F2,2,5,Rub cha,0.0696,Rubus chamaemorus
2016,F2,2,6,Rub cha,0.0513,Rubus chamaemorus
2016,F2,2,7,Rub cha,0.1463,Rubus chamaemorus
2016,F2,2,8,Rub cha,0.0482,Rubus chamaemorus
2016,F10,2,1,Rub cha,0.1345,Rubus chamaemorus
2016,F10,2,2,Rub cha,0.0833,Rubus chamaemorus
2016,F10,2,3,Rub cha,0.096,Rubus chamaemorus
2016,F10,2,4,Rub cha,0.08,Rubus chamaemorus
2016,F10,2,5,Rub cha,0.0522,Rubus chamaemorus
2016,F10,2,6,Rub cha,0.0222,Rubus chamaemorus
2016,F10,2,7,Rub cha,0.0339,Rubus chamaemorus
2016,F10,2,8,Rub cha,0.0194,Rubus chamaemorus
2016,F2,3,1,Rub cha,0.1613,Rubus chamaemorus
2016,F2,3,2,Rub cha,0.0899,Rubus chamaemorus
2016,F2,3,3,Rub cha,0.037,Rubus chamaemorus
2016,F2,3,4,Rub cha,0.0488,Rubus chamaemorus
2016,F2,3,5,Rub cha,0.0163,Rubus chamaemorus
2016,F2,3,6,Rub cha,0.0889,Rubus chamaemorus
2016,F2,3,7,Rub cha,0.0469,Rubus chamaemorus
2016,F2,3,8,Rub cha,0.0471,Rubus chamaemorus
2017,CT,1,1,Rub cha,0.015151515,Rubus chamaemorus
2017,CT,1,2,Rub cha,0.025862069,Rubus chamaemorus
2017,CT,1,3,Rub cha,0.038961039,Rubus chamaemorus
2017,CT,1,4,Rub cha,0.049180328,Rubus chamaemorus
2017,CT,1,5,Rub cha,0.062992126,Rubus chamaemorus
2017,CT,1,6,Rub cha,0.109243697,Rubus chamaemorus
2017,CT,1,7,Rub cha,0.055865922,Rubus chamaemorus
2017,CT,1,8,Rub cha,0.076923077,Rubus chamaemorus
2017,F5,1,1,Rub cha,0.08040201,Rubus chamaemorus
2017,F5,1,2,Rub cha,0.102857143,Rubus chamaemorus
2017,F5,1,3,Rub cha,0.200873362,Rubus chamaemorus
2017,F5,1,4,Rub cha,0.12,Rubus chamaemorus
2017,F5,1,5,Rub cha,0.199134199,Rubus chamaemorus
2017,F5,1,6,Rub cha,0.129353234,Rubus chamaemorus
2017,F5,1,7,Rub cha,0.119047619,Rubus chamaemorus
2017,F5,1,8,Rub cha,0.093264249,Rubus chamaemorus
2017,F10,1,1,Rub cha,0.299065421,Rubus chamaemorus
2017,F10,1,2,Rub cha,0.378571429,Rubus chamaemorus
2017,F10,1,3,Rub cha,0.295652174,Rubus chamaemorus
2017,F10,1,4,Rub cha,0.258064516,Rubus chamaemorus
2017,F10,1,5,Rub cha,0.16969697,Rubus chamaemorus
2017,F10,1,6,Rub cha,0.132701422,Rubus chamaemorus
2017,F10,1,7,Rub cha,0.284210526,Rubus chamaemorus
2017,F10,1,8,Rub cha,0.111111111,Rubus chamaemorus
2017,F2,2,1,Rub cha,0.06557377,Rubus chamaemorus
2017,F2,2,2,Rub cha,0.03539823,Rubus chamaemorus
2017,F2,2,3,Rub cha,0.182692308,Rubus chamaemorus
2017,F2,2,4,Rub cha,0.065789474,Rubus chamaemorus
2017,F2,2,5,Rub cha,0.065359477,Rubus chamaemorus
2017,F2,2,6,Rub cha,0.188679245,Rubus chamaemorus
2017,F2,2,7,Rub cha,0.150234742,Rubus chamaemorus
2017,F2,2,8,Rub cha,0.041666667,Rubus chamaemorus
2017,F10,2,1,Rub cha,0.157142857,Rubus chamaemorus
2017,F10,2,2,Rub cha,0.039473684,Rubus chamaemorus
2017,F10,2,3,Rub cha,0.022988506,Rubus chamaemorus
2017,F10,2,5,Rub cha,0.151785714,Rubus chamaemorus
2017,F10,2,6,Rub cha,0.25,Rubus chamaemorus
2017,F10,2,7,Rub cha,0.430656934,Rubus chamaemorus
2017,F10,2,8,Rub cha,0.186046512,Rubus chamaemorus
2017,F2,3,4,Rub cha,0.009433962,Rubus chamaemorus
2017,F2,3,5,Rub cha,0.008547009,Rubus chamaemorus
2017,F2,3,6,Rub cha,0.051948052,Rubus chamaemorus
2017,F2,3,7,Rub cha,0.044776119,Rubus chamaemorus
2017,F2,3,8,Rub cha,0.148514851,Rubus chamaemorus
2017,F10,3,1,Rub cha,0.021390374,Rubus chamaemorus
2018,CT,1,1,Rub cha,0.023076923,Rubus chamaemorus
2018,CT,1,2,Rub cha,0.032258065,Rubus chamaemorus
2018,CT,1,3,Rub cha,0.083969466,Rubus chamaemorus
2018,CT,1,4,Rub cha,0.078014184,Rubus chamaemorus
2018,CT,1,5,Rub cha,0.126760563,Rubus chamaemorus
2018,CT,1,6,Rub cha,0.05982906,Rubus chamaemorus
2018,CT,1,7,Rub cha,0.191176471,Rubus chamaemorus
2018,CT,1,8,Rub cha,0.076923077,Rubus chamaemorus
2018,F2,1,1,Rub cha,0.043165468,Rubus chamaemorus
2018,F2,1,2,Rub cha,0.068376068,Rubus chamaemorus
2018,F2,1,3,Rub cha,0.076923077,Rubus chamaemorus
2018,F2,1,4,Rub cha,0.142857143,Rubus chamaemorus
2018,F2,1,5,Rub cha,0.138211382,Rubus chamaemorus
2018,F2,1,6,Rub cha,0.104477612,Rubus chamaemorus
2018,F2,1,7,Rub cha,0.153846154,Rubus chamaemorus
2018,F2,1,8,Rub cha,0.15,Rubus chamaemorus
2018,F5,1,1,Rub cha,0.122641509,Rubus chamaemorus
2018,F5,1,2,Rub cha,0.093023256,Rubus chamaemorus
2018,F5,1,3,Rub cha,0.14159292,Rubus chamaemorus
2018,F5,1,4,Rub cha,0.202020202,Rubus chamaemorus
2018,F5,1,5,Rub cha,0.128712871,Rubus chamaemorus
2018,F5,1,6,Rub cha,0.157407407,Rubus chamaemorus
2018,F5,1,7,Rub cha,0.104,Rubus chamaemorus
2018,F5,1,8,Rub cha,0.063157895,Rubus chamaemorus
2018,F10,1,1,Rub cha,0.288461538,Rubus chamaemorus
2018,F10,1,2,Rub cha,0.476190476,Rubus chamaemorus
2018,F10,1,3,Rub cha,0.330275229,Rubus chamaemorus
2018,F10,1,4,Rub cha,0.285714286,Rubus chamaemorus
2018,F10,1,5,Rub cha,0.153061224,Rubus chamaemorus
2018,F10,1,6,Rub cha,0.280701754,Rubus chamaemorus
2018,F10,1,7,Rub cha,0.318584071,Rubus chamaemorus
2018,F10,1,8,Rub cha,0.3,Rubus chamaemorus
2018,F2,2,1,Rub cha,0.055944056,Rubus chamaemorus
2018,F2,2,2,Rub cha,0.146341463,Rubus chamaemorus
2018,F2,2,3,Rub cha,0.085227273,Rubus chamaemorus
2018,F2,2,4,Rub cha,0.160839161,Rubus chamaemorus
2018,F2,2,5,Rub cha,0.085714286,Rubus chamaemorus
2018,F2,2,6,Rub cha,0.116129032,Rubus chamaemorus
2018,F2,2,7,Rub cha,0.140221402,Rubus chamaemorus
2018,F2,2,8,Rub cha,0.122905028,Rubus chamaemorus
2018,F10,2,1,Rub cha,0.198347107,Rubus chamaemorus
2018,F10,2,2,Rub cha,0.147727273,Rubus chamaemorus
2018,F10,2,3,Rub cha,0.105882353,Rubus chamaemorus
2018,F10,2,4,Rub cha,0.12295082,Rubus chamaemorus
2018,F10,2,5,Rub cha,0.178217822,Rubus chamaemorus
2018,F10,2,6,Rub cha,0.232758621,Rubus chamaemorus
2018,F10,2,7,Rub cha,0.295454545,Rubus chamaemorus
2018,F10,2,8,Rub cha,0.408510638,Rubus chamaemorus
2018,F2,3,3,Rub cha,0.007936508,Rubus chamaemorus
2018,F2,3,4,Rub cha,0.019230769,Rubus chamaemorus
2018,F2,3,5,Rub cha,0.010050251,Rubus chamaemorus
2018,F2,3,6,Rub cha,0.058479532,Rubus chamaemorus
2018,F2,3,7,Rub cha,0.042016807,Rubus chamaemorus
2018,F2,3,8,Rub cha,0.170212766,Rubus chamaemorus
2018,F10,3,4,Rub cha,0.022727273,Rubus chamaemorus
2019,CT,1,1,Rub cha,0.032520325,Rubus chamaemorus
2019,CT,1,2,Rub cha,0.02962963,Rubus chamaemorus
2019,CT,1,3,Rub cha,0.037735849,Rubus chamaemorus
2019,CT,1,4,Rub cha,0.050505051,Rubus chamaemorus
2019,CT,1,5,Rub cha,0.038961039,Rubus chamaemorus
2019,CT,1,6,Rub cha,0.088050314,Rubus chamaemorus
2019,CT,1,7,Rub cha,0.048780488,Rubus chamaemorus
2019,CT,1,8,Rub cha,0.07751938,Rubus chamaemorus
2019,F2,1,1,Rub cha,0.070921986,Rubus chamaemorus
2019,F2,1,2,Rub cha,0.169230769,Rubus chamaemorus
2019,F2,1,3,Rub cha,0.081632653,Rubus chamaemorus
2019,F2,1,4,Rub cha,0.17699115,Rubus chamaemorus
2019,F2,1,5,Rub cha,0.116504854,Rubus chamaemorus
2019,F2,1,6,Rub cha,0.091743119,Rubus chamaemorus
2019,F2,1,7,Rub cha,0.166666667,Rubus chamaemorus
2019,F2,1,8,Rub cha,0.125786164,Rubus chamaemorus
2019,F5,1,1,Rub cha,0.205479452,Rubus chamaemorus
2019,F5,1,2,Rub cha,0.096,Rubus chamaemorus
2019,F5,1,3,Rub cha,0.213114754,Rubus chamaemorus
2019,F5,1,4,Rub cha,0.268041237,Rubus chamaemorus
2019,F5,1,5,Rub cha,0.253521127,Rubus chamaemorus
2019,F5,1,6,Rub cha,0.155339806,Rubus chamaemorus
2019,F5,1,7,Rub cha,0.158730159,Rubus chamaemorus
2019,F5,1,8,Rub cha,0.115942029,Rubus chamaemorus
2019,F10,1,1,Rub cha,0.153846154,Rubus chamaemorus
2019,F10,1,2,Rub cha,0.172413793,Rubus chamaemorus
2019,F10,1,3,Rub cha,0.264367816,Rubus chamaemorus
2019,F10,1,4,Rub cha,0.127906977,Rubus chamaemorus
2019,F10,1,5,Rub cha,0.186440678,Rubus chamaemorus
2019,F10,1,6,Rub cha,0.114285714,Rubus chamaemorus
2019,F10,1,7,Rub cha,0.140186916,Rubus chamaemorus
2019,F10,1,8,Rub cha,0.133333333,Rubus chamaemorus
2019,F2,2,1,Rub cha,0.162162162,Rubus chamaemorus
2019,F2,2,2,Rub cha,0.112359551,Rubus chamaemorus
2019,F2,2,3,Rub cha,0.128571429,Rubus chamaemorus
2019,F2,2,4,Rub cha,0.116402116,Rubus chamaemorus
2019,F2,2,5,Rub cha,0.157575758,Rubus chamaemorus
2019,F2,2,6,Rub cha,0.255319149,Rubus chamaemorus
2019,F2,2,7,Rub cha,0.19895288,Rubus chamaemorus
2019,F2,2,8,Rub cha,0.063157895,Rubus chamaemorus
2019,F10,2,1,Rub cha,0.168674699,Rubus chamaemorus
2019,F10,2,2,Rub cha,0.111888112,Rubus chamaemorus
2019,F10,2,3,Rub cha,0.130434783,Rubus chamaemorus
2019,F10,2,4,Rub cha,0.070588235,Rubus chamaemorus
2019,F10,2,5,Rub cha,0.170454545,Rubus chamaemorus
2019,F10,2,6,Rub cha,0.347031963,Rubus chamaemorus
2019,F10,2,7,Rub cha,0.502673797,Rubus chamaemorus
2019,F10,2,8,Rub cha,0.178947368,Rubus chamaemorus
2019,F2,3,3,Rub cha,0.005128205,Rubus chamaemorus
2019,F2,3,4,Rub cha,0.026143791,Rubus chamaemorus
2019,F2,3,5,Rub cha,0.013071895,Rubus chamaemorus
2019,F2,3,6,Rub cha,0.043956044,Rubus chamaemorus
2019,F2,3,7,Rub cha,0.006756757,Rubus chamaemorus
2019,F2,3,8,Rub cha,0.153846154,Rubus chamaemorus
2020,CT,1,1,Rub cha,0.048780488,Rubus chamaemorus
2020,CT,1,2,Rub cha,0.064935065,Rubus chamaemorus
2020,CT,1,3,Rub cha,0.082474227,Rubus chamaemorus
2020,CT,1,4,Rub cha,0.078817734,Rubus chamaemorus
2020,CT,1,5,Rub cha,0.086956522,Rubus chamaemorus
2020,F2,1,1,Rub cha,0.065789474,Rubus chamaemorus
2020,F2,1,2,Rub cha,0.125,Rubus chamaemorus
2020,F2,1,3,Rub cha,0.088888889,Rubus chamaemorus
2020,F2,1,4,Rub cha,0.185714286,Rubus chamaemorus
2020,F2,1,5,Rub cha,0.134328358,Rubus chamaemorus
2020,F5,1,1,Rub cha,0.217948718,Rubus chamaemorus
2020,F5,1,2,Rub cha,0.121212121,Rubus chamaemorus
2020,F5,1,3,Rub cha,0.234567901,Rubus chamaemorus
2020,F5,1,4,Rub cha,0.166666667,Rubus chamaemorus
2020,F5,1,5,Rub cha,0.191176471,Rubus chamaemorus
2020,F10,1,1,Rub cha,0.215189873,Rubus chamaemorus
2020,F10,1,2,Rub cha,0.303030303,Rubus chamaemorus
2020,F10,1,3,Rub cha,0.295302013,Rubus chamaemorus
2020,F10,1,4,Rub cha,0.226666667,Rubus chamaemorus
2020,F10,1,5,Rub cha,0.24,Rubus chamaemorus
2020,F2,2,1,Rub cha,0.176470588,Rubus chamaemorus
2020,F2,2,2,Rub cha,0.178010471,Rubus chamaemorus
2020,F2,2,3,Rub cha,0.207407407,Rubus chamaemorus
2020,F2,2,4,Rub cha,0.081218274,Rubus chamaemorus
2020,F2,2,5,Rub cha,0.197530864,Rubus chamaemorus
2020,F10,2,1,Rub cha,0.180451128,Rubus chamaemorus
2020,F10,2,2,Rub cha,0.35443038,Rubus chamaemorus
2020,F10,2,3,Rub cha,0.203703704,Rubus chamaemorus
2020,F10,2,4,Rub cha,0.256410256,Rubus chamaemorus
2020,F10,2,5,Rub cha,0.274509804,Rubus chamaemorus
2020,F2,3,3,Rub cha,0.005847953,Rubus chamaemorus
2020,F2,3,4,Rub cha,0.077777778,Rubus chamaemorus
2020,F2,3,5,Rub cha,0.042253521,Rubus chamaemorus
2018,F10,1,5,Sal arc,0.020408163,Salix arctica
2010,F5,1,5,Sal phl,0.056,Salix phlebophylla
2010,F5,1,6,Sal phl,0.009,Salix phlebophylla
2010,F5,1,7,Sal phl,0.031,Salix phlebophylla
2010,F5,1,8,Sal phl,0.019,Salix phlebophylla
2011,F5,1,5,Sal phl,0.01754386,Salix phlebophylla
2011,F5,1,6,Sal phl,0.054545455,Salix phlebophylla
2011,F5,1,7,Sal phl,0.029411765,Salix phlebophylla
2011,F5,1,8,Sal phl,0.019417476,Salix phlebophylla
2012,F2,1,3,Sal phl,0.008,Salix phlebophylla
2012,F5,1,6,Sal phl,0.0083,Salix phlebophylla
2012,F5,1,7,Sal phl,0.0345,Salix phlebophylla
2013,F5,1,5,Sal phl,0.0839,Salix phlebophylla
2013,F5,1,6,Sal phl,0.0565,Salix phlebophylla
2013,F5,1,7,Sal phl,0.0667,Salix phlebophylla
2013,F5,1,8,Sal phl,0.0123,Salix phlebophylla
2014,F5,1,6,Sal phl,0.0145,Salix phlebophylla
2014,F5,1,7,Sal phl,0.0225,Salix phlebophylla
2014,F5,1,8,Sal phl,0.0098,Salix phlebophylla
2015,F5,1,2,Sal phl,0.028,Salix phlebophylla
2008,CT,1,2,Sal pul,0.04762,Salix pulchra
2008,CT,1,3,Sal pul,0.05217,Salix pulchra
2008,CT,1,4,Sal pul,0.02439,Salix pulchra
2008,F10,1,1,Sal pul,0.1,Salix pulchra
2008,CT,2,1,Sal pul,0.04902,Salix pulchra
2008,CT,2,2,Sal pul,0.12903,Salix pulchra
2008,CT,2,3,Sal pul,0.01242,Salix pulchra
2008,F2,2,1,Sal pul,0.04762,Salix pulchra
2008,F2,2,2,Sal pul,0.06542,Salix pulchra
2008,F2,2,3,Sal pul,0.0398,Salix pulchra
2008,F2,2,4,Sal pul,0.01961,Salix pulchra
2008,F5,2,1,Sal pul,0.02051,Salix pulchra
2008,F5,2,2,Sal pul,0.02516,Salix pulchra
2008,F10,2,1,Sal pul,0.04301,Salix pulchra
2008,F10,2,3,Sal pul,0.00862,Salix pulchra
2008,F10,2,4,Sal pul,0.01527,Salix pulchra
2008,CT,3,1,Sal pul,0.01042,Salix pulchra
2008,CT,3,2,Sal pul,0.0201,Salix pulchra
2008,CT,3,3,Sal pul,0.05556,Salix pulchra
2008,CT,3,4,Sal pul,0.04902,Salix pulchra
2008,F2,3,1,Sal pul,0.03704,Salix pulchra
2008,F2,3,2,Sal pul,0.03636,Salix pulchra
2008,F2,3,3,Sal pul,0.03922,Salix pulchra
2008,F2,3,4,Sal pul,0.10628,Salix pulchra
2008,F5,3,1,Sal pul,0.03175,Salix pulchra
2008,F5,3,2,Sal pul,0.04785,Salix pulchra
2008,F5,3,3,Sal pul,0.01111,Salix pulchra
2008,F5,3,4,Sal pul,0.06422,Salix pulchra
2008,F10,3,2,Sal pul,0.0396,Salix pulchra
2008,F10,3,3,Sal pul,0.04717,Salix pulchra
2008,F10,3,4,Sal pul,0.05714,Salix pulchra
2010,CT,1,1,Sal pul,0.009,Salix pulchra
2010,CT,1,3,Sal pul,0.07,Salix pulchra
2010,CT,1,4,Sal pul,0.019,Salix pulchra
2010,CT,2,3,Sal pul,0.045,Salix pulchra
2010,CT,2,4,Sal pul,0.09,Salix pulchra
2010,CT,2,5,Sal pul,0.141,Salix pulchra
2010,CT,2,6,Sal pul,0.021,Salix pulchra
2010,CT,2,7,Sal pul,0.077,Salix pulchra
2010,CT,2,8,Sal pul,0.142,Salix pulchra
2010,F5,2,1,Sal pul,0.012,Salix pulchra
2010,F5,2,2,Sal pul,0.072,Salix pulchra
2010,F5,2,3,Sal pul,0.108,Salix pulchra
2010,F5,2,4,Sal pul,0.027,Salix pulchra
2010,F5,2,5,Sal pul,0.053,Salix pulchra
2010,F5,2,6,Sal pul,0.032,Salix pulchra
2010,F5,2,7,Sal pul,0.085,Salix pulchra
2010,F5,2,8,Sal pul,0.142,Salix pulchra
2010,F10,2,1,Sal pul,0.008,Salix pulchra
2010,F10,2,2,Sal pul,0.019,Salix pulchra
2010,F10,2,3,Sal pul,0.019,Salix pulchra
2010,F10,2,4,Sal pul,0.029,Salix pulchra
2010,F10,2,5,Sal pul,0.047,Salix pulchra
2010,F10,2,7,Sal pul,0.027,Salix pulchra
2010,F10,2,8,Sal pul,0.032,Salix pulchra
2010,CT,3,1,Sal pul,0.102,Salix pulchra
2010,CT,3,2,Sal pul,0.005,Salix pulchra
2010,CT,3,3,Sal pul,0.01,Salix pulchra
2010,CT,3,4,Sal pul,0.011,Salix pulchra
2010,CT,3,5,Sal pul,0.085,Salix pulchra
2010,CT,3,7,Sal pul,0.034,Salix pulchra
2010,CT,3,8,Sal pul,0.019,Salix pulchra
2010,F5,3,1,Sal pul,0.011,Salix pulchra
2010,F5,3,2,Sal pul,0.048,Salix pulchra
2010,F5,3,4,Sal pul,0.01,Salix pulchra
2010,F5,3,6,Sal pul,0.031,Salix pulchra
2010,F5,3,7,Sal pul,0.099,Salix pulchra
2010,F5,3,8,Sal pul,0.045,Salix pulchra
2010,F10,3,4,Sal pul,0.009,Salix pulchra
2010,F10,3,6,Sal pul,0.021,Salix pulchra
2010,F10,3,8,Sal pul,0.028,Salix pulchra
2011,CT,1,1,Sal pul,0.014184397,Salix pulchra
2011,CT,1,2,Sal pul,0.013513514,Salix pulchra
2011,CT,1,3,Sal pul,0.057971014,Salix pulchra
2011,CT,1,4,Sal pul,0.016666667,Salix pulchra
2011,CT,2,2,Sal pul,0.014814815,Salix pulchra
2011,CT,2,3,Sal pul,0.027972028,Salix pulchra
2011,CT,2,4,Sal pul,0.11299435,Salix pulchra
2011,CT,2,5,Sal pul,0.061068702,Salix pulchra
2011,CT,2,6,Sal pul,0.015625,Salix pulchra
2011,CT,2,7,Sal pul,0.083916084,Salix pulchra
2011,CT,2,8,Sal pul,0.099173554,Salix pulchra
2011,F5,2,3,Sal pul,0.016528926,Salix pulchra
2011,F5,2,4,Sal pul,0.007194245,Salix pulchra
2011,F5,2,6,Sal pul,0.035502959,Salix pulchra
2011,F5,2,7,Sal pul,0.051948052,Salix pulchra
2011,F5,2,8,Sal pul,0.066115702,Salix pulchra
2011,F10,2,2,Sal pul,0.02259887,Salix pulchra
2011,F10,2,3,Sal pul,0.012048193,Salix pulchra
2011,F10,2,4,Sal pul,0.005405405,Salix pulchra
2011,F10,2,5,Sal pul,0.012903226,Salix pulchra
2011,F10,2,8,Sal pul,0.011627907,Salix pulchra
2011,CT,3,1,Sal pul,0.081632653,Salix pulchra
2011,CT,3,2,Sal pul,0.065217391,Salix pulchra
2011,CT,3,3,Sal pul,0.127388535,Salix pulchra
2011,CT,3,5,Sal pul,0.036036036,Salix pulchra
2011,CT,3,6,Sal pul,0.072727273,Salix pulchra
2011,CT,3,7,Sal pul,0.015384615,Salix pulchra
2011,F5,3,2,Sal pul,0.060150376,Salix pulchra
2011,F5,3,3,Sal pul,0.006329114,Salix pulchra
2011,F5,3,4,Sal pul,0.01459854,Salix pulchra
2011,F5,3,5,Sal pul,0.016129032,Salix pulchra
2011,F5,3,6,Sal pul,0.016260163,Salix pulchra
2011,F5,3,7,Sal pul,0.077419355,Salix pulchra
2011,F5,3,8,Sal pul,0.04,Salix pulchra
2011,F10,3,8,Sal pul,0.032432432,Salix pulchra
2012,CT,1,1,Sal pul,0.0093,Salix pulchra
2012,CT,1,2,Sal pul,0.036,Salix pulchra
2012,CT,1,3,Sal pul,0.0522,Salix pulchra
2012,CT,1,4,Sal pul,0.0074,Salix pulchra
2012,CT,2,3,Sal pul,0.0288,Salix pulchra
2012,CT,2,4,Sal pul,0.0233,Salix pulchra
2012,CT,2,5,Sal pul,0.0816,Salix pulchra
2012,CT,2,6,Sal pul,0.0522,Salix pulchra
2012,CT,2,7,Sal pul,0.0282,Salix pulchra
2012,CT,2,8,Sal pul,0.0992,Salix pulchra
2012,F2,2,1,Sal pul,0.0053,Salix pulchra
2012,F2,2,2,Sal pul,0.024,Salix pulchra
2012,F2,2,3,Sal pul,0.0128,Salix pulchra
2012,F2,2,4,Sal pul,0.0217,Salix pulchra
2012,F2,2,5,Sal pul,0.026,Salix pulchra
2012,F2,2,6,Sal pul,0.0238,Salix pulchra
2012,F2,2,7,Sal pul,0.0462,Salix pulchra
2012,F2,2,8,Sal pul,0.0061,Salix pulchra
2012,F5,2,1,Sal pul,0.0153,Salix pulchra
2012,F5,2,2,Sal pul,0.0149,Salix pulchra
2012,F5,2,3,Sal pul,0.1,Salix pulchra
2012,F5,2,4,Sal pul,0.0137,Salix pulchra
2012,F5,2,5,Sal pul,0.0426,Salix pulchra
2012,F5,2,6,Sal pul,0.0397,Salix pulchra
2012,F5,2,7,Sal pul,0.0496,Salix pulchra
2012,F5,2,8,Sal pul,0.1143,Salix pulchra
2012,F10,2,3,Sal pul,0.0093,Salix pulchra
2012,F10,2,4,Sal pul,0.0071,Salix pulchra
2012,CT,3,1,Sal pul,0.0645,Salix pulchra
2012,CT,3,2,Sal pul,0.0506,Salix pulchra
2012,CT,3,3,Sal pul,0.0556,Salix pulchra
2012,CT,3,5,Sal pul,0.036,Salix pulchra
2012,CT,3,6,Sal pul,0.0762,Salix pulchra
2012,CT,3,7,Sal pul,0.0083,Salix pulchra
2012,CT,3,8,Sal pul,0.0208,Salix pulchra
2012,F2,3,1,Sal pul,0.0336,Salix pulchra
2012,F2,3,2,Sal pul,0.0072,Salix pulchra
2012,F2,3,3,Sal pul,0.016,Salix pulchra
2012,F2,3,4,Sal pul,0.0144,Salix pulchra
2012,F2,3,5,Sal pul,0.0351,Salix pulchra
2012,F2,3,6,Sal pul,0.0568,Salix pulchra
2012,F5,3,2,Sal pul,0.0672,Salix pulchra
2012,F5,3,6,Sal pul,0.0085,Salix pulchra
2012,F5,3,7,Sal pul,0.0943,Salix pulchra
2012,F10,3,4,Sal pul,0.0244,Salix pulchra
2012,F10,3,8,Sal pul,0.0204,Salix pulchra
2013,CT,1,1,Sal pul,0.0152,Salix pulchra
2013,CT,1,2,Sal pul,0.0429,Salix pulchra
2013,CT,1,3,Sal pul,0.1127,Salix pulchra
2013,CT,1,4,Sal pul,0.0133,Salix pulchra
2013,F5,1,2,Sal pul,0.08,Salix pulchra
2013,F10,1,1,Sal pul,0.0308,Salix pulchra
2013,CT,2,3,Sal pul,0.0342,Salix pulchra
2013,CT,2,4,Sal pul,0.1163,Salix pulchra
2013,CT,2,5,Sal pul,0.0805,Salix pulchra
2013,CT,2,6,Sal pul,0.0196,Salix pulchra
2013,CT,2,7,Sal pul,0.0594,Salix pulchra
2013,CT,2,8,Sal pul,0.0635,Salix pulchra
2013,F2,2,1,Sal pul,0.0128,Salix pulchra
2013,F2,2,2,Sal pul,0.0238,Salix pulchra
2013,F2,2,3,Sal pul,0.0061,Salix pulchra
2013,F2,2,4,Sal pul,0.0497,Salix pulchra
2013,F2,2,5,Sal pul,0.0104,Salix pulchra
2013,F2,2,6,Sal pul,0.0068,Salix pulchra
2013,F2,2,7,Sal pul,0.0382,Salix pulchra
2013,F2,2,8,Sal pul,0.0118,Salix pulchra
2013,F5,2,1,Sal pul,0.0163,Salix pulchra
2013,F5,2,2,Sal pul,0.0619,Salix pulchra
2013,F5,2,3,Sal pul,0.0727,Salix pulchra
2013,F5,2,4,Sal pul,0.0131,Salix pulchra
2013,F5,2,5,Sal pul,0.0769,Salix pulchra
2013,F5,2,6,Sal pul,0.0523,Salix pulchra
2013,F5,2,7,Sal pul,0.063,Salix pulchra
2013,F5,2,8,Sal pul,0.1022,Salix pulchra
2013,F10,2,2,Sal pul,0.0139,Salix pulchra
2013,F10,2,3,Sal pul,0.0068,Salix pulchra
2013,F10,2,4,Sal pul,0.012,Salix pulchra
2013,F10,2,8,Sal pul,0.0128,Salix pulchra
2013,CT,3,2,Sal pul,0.0292,Salix pulchra
2013,CT,3,3,Sal pul,0.0143,Salix pulchra
2013,F2,3,1,Sal pul,0.012,Salix pulchra
2013,F2,3,2,Sal pul,0.0051,Salix pulchra
2013,F2,3,3,Sal pul,0.0214,Salix pulchra
2013,F2,3,4,Sal pul,0.0127,Salix pulchra
2013,F2,3,5,Sal pul,0.0408,Salix pulchra
2013,F2,3,6,Sal pul,0.0137,Salix pulchra
2013,F5,3,1,Sal pul,0.0114,Salix pulchra
2013,F5,3,2,Sal pul,0.0602,Salix pulchra
2013,F5,3,4,Sal pul,0.0164,Salix pulchra
2013,F5,3,6,Sal pul,0.0258,Salix pulchra
2013,F5,3,7,Sal pul,0.0551,Salix pulchra
2013,F5,3,8,Sal pul,0.0893,Salix pulchra
2013,F10,3,4,Sal pul,0.0268,Salix pulchra
2013,F10,3,6,Sal pul,0.0136,Salix pulchra
2013,F10,3,8,Sal pul,0.0513,Salix pulchra
2014,CT,1,1,Sal pul,0.0204,Salix pulchra
2014,CT,1,2,Sal pul,0.028,Salix pulchra
2014,CT,1,3,Sal pul,0.0874,Salix pulchra
2014,CT,1,4,Sal pul,0.0105,Salix pulchra
2014,CT,2,3,Sal pul,0.0667,Salix pulchra
2014,CT,2,4,Sal pul,0.0833,Salix pulchra
2014,CT,2,5,Sal pul,0.0984,Salix pulchra
2014,CT,2,6,Sal pul,0.0408,Salix pulchra
2014,CT,2,7,Sal pul,0.0319,Salix pulchra
2014,CT,2,8,Sal pul,0.0995,Salix pulchra
2014,F2,2,1,Sal pul,0.0248,Salix pulchra
2014,F2,2,2,Sal pul,0.0188,Salix pulchra
2014,F2,2,3,Sal pul,0.0108,Salix pulchra
2014,F2,2,4,Sal pul,0.0396,Salix pulchra
2014,F2,2,5,Sal pul,0.0303,Salix pulchra
2014,F2,2,6,Sal pul,0.0476,Salix pulchra
